time,seconds_elapsed,z,y,x,,,z,y,x,,,t,z,y,x
1.68301E+18,3.365383545,-0.0407,0.015699999,0.0041,,,9.798299789,0.21949999,0.338999987,,,167,9.75759979,0.23519999,0.343099987
1.68301E+18,3.385383545,-0.0504,0.0167,-0.0266,,,9.798299789,0.21859999,0.340399981,,,168,9.747899789,0.23529999,0.313799981
1.68301E+18,3.405383545,-0.0405,0.0187,-0.0059,,,9.798099518,0.226300001,0.339299977,,,169,9.757599518,0.245000001,0.333399977
1.68301E+18,3.425383545,-0.060099997,0.0106,-0.0074,,,9.798099518,0.224599987,0.340799987,,,170,9.737999521,0.235199987,0.333399987
1.68301E+18,3.445383545,-0.060099997,-0.0075,0.020299999,,,9.798099518,0.223199993,0.342399985,,,171,9.737999521,0.215699994,0.362699984
1.68301E+18,3.465383545,-0.050299998,-0.0253,-1E-04,,,9.798099518,0.221499994,0.343400002,,,172,9.747799519,0.196199995,0.343300002
1.68301E+18,3.485383545,-0.0307,-0.0038,-0.0006,,,9.798099518,0.21949999,0.343899995,,,173,9.767399518,0.215699991,0.343299995
1.68301E+18,3.505383545,-0.0405,0.0077,-0.030599998,,,9.798099518,0.217799991,0.344500005,,,174,9.757599518,0.225499991,0.313900007
1.68301E+18,3.525383545,-0.060099997,-0.010799999,-0.0414,,,9.798099518,0.216799989,0.345400006,,,175,9.737999521,0.20599999,0.304000005
1.68301E+18,3.545383545,-0.060099997,-0.029099999,-0.032400001,,,9.798099518,0.215499997,0.346199989,,,176,9.737999521,0.186399998,0.313799988
1.68301E+18,3.565383545,-0.0405,0.002,0.015999999,,,9.798099518,0.213699996,0.346699983,,,177,9.757599518,0.215699996,0.362699982
1.68301E+18,3.585383545,-0.0209,-0.0154,0.035299998,,,9.798199654,0.211499989,0.347000003,,,178,9.777299654,0.196099989,0.382300001
1.68301E+18,3.605383545,0.0083,0.0063,0.0056,,,9.798199654,0.209399998,0.347299993,,,179,9.806499653,0.215699998,0.352899993
1.68301E+18,3.625383545,-0.021,0.0075,0.0053,,,9.798199654,0.208099991,0.347599983,,,180,9.777199654,0.215599991,0.352899983
1.68301E+18,3.645383545,-0.0308,-0.011399999,0.014699999,,,9.798199654,0.207499996,0.348099977,,,181,9.767399654,0.196099997,0.362799976
1.68301E+18,3.665383545,-0.060199998,-0.010799999,-0.005,,,9.798199654,0.206999987,0.34829998,,,182,9.737999655,0.196199988,0.34329998
1.68301E+18,3.685383545,-0.040599998,-0.029899999,-0.0052,,,9.798199654,0.206399992,0.348399997,,,183,9.757599656,0.176499993,0.343199997
1.68301E+18,3.705383545,-0.0308,-0.0195,-0.0054,,,9.798199654,0.205799997,0.3486,,,184,9.767399654,0.186299996,0.3432
1.68301E+18,3.725383545,-0.0405,-0.021499999,0.016999999,,,9.798099518,0.198100001,0.355499983,,,185,9.757599518,0.176600002,0.372499982
1.68301E+18,3.745383545,-0.0307,-0.0232,0.018199999,,,9.798199654,0.199699998,0.354399979,,,186,9.767499654,0.176499998,0.372599978
